date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
2021-04-16,DC,District of Columbia,673155.0,491109,10760.0,9196.0,9627.14,8028.86
2021-04-17,DC,District of Columbia,683975.0,500879,10820.0,9770.0,10500.0,7941.43
2021-04-18,DC,District of Columbia,683975.0,511693,0.0,10814.0,10500.0,8237.0
2021-04-19,DC,District of Columbia,683975.0,521527,0.0,9834.0,10500.0,8424.86
2021-04-20,DC,District of Columbia,715305.0,525165,31330.0,3638.0,14027.14,8369.29
2021-04-21,DC,District of Columbia,720775.0,532219,5470.0,7054.0,9588.57,8615.43
2021-04-22,DC,District of Columbia,737115.0,539240,16340.0,7021.0,10674.29,8189.57
2021-04-23,DC,District of Columbia,777625.0,548808,40510.0,9568.0,14924.29,8242.71
2021-04-24,DC,District of Columbia,780595.0,558290,2970.0,9482.0,13802.86,8201.57
2021-04-25,DC,District of Columbia,780595.0,568011,0.0,9721.0,13802.86,8045.43
2021-04-26,DC,District of Columbia,780595.0,576507,0.0,8496.0,13802.86,7854.29
2021-04-27,DC,District of Columbia,784105.0,581013,3510.0,4506.0,9828.57,7978.29
2021-04-28,DC,District of Columbia,813075.0,588451,28970.0,7438.0,13185.71,8033.14
2021-04-29,DC,District of Columbia,827895.0,595665,14820.0,7214.0,12968.57,8060.71
2021-04-30,DC,District of Columbia,863315.0,601789,35420.0,6124.0,12241.43,7568.71
2021-05-01,DC,District of Columbia,864815.0,608710,1500.0,6921.0,12031.43,7202.86
2021-05-02,DC,District of Columbia,864815.0,615530,0.0,6820.0,12031.43,6788.43
2021-05-03,DC,District of Columbia,864815.0,620186,0.0,4656.0,12031.43,6239.86
2021-05-04,DC,District of Columbia,875555.0,621149,10740.0,963.0,13064.29,5733.71
2021-05-05,DC,District of Columbia,895425.0,626082,19870.0,4933.0,11764.29,5375.86
2021-05-06,DC,District of Columbia,904745.0,631309,9320.0,5227.0,10978.57,5092.0
2021-05-07,DC,District of Columbia,916875.0,637854,12130.0,6545.0,7651.43,5152.14
2021-05-08,DC,District of Columbia,918975.0,647628,2100.0,9774.0,7737.14,5559.71
2021-05-09,DC,District of Columbia,918975.0,655560,0.0,7932.0,7737.14,5718.57
2021-05-10,DC,District of Columbia,918975.0,665014,0.0,9454.0,7737.14,6404.0
2021-05-11,DC,District of Columbia,926085.0,671959,7110.0,6945.0,7218.57,7258.57
2021-05-12,DC,District of Columbia,940325.0,681780,14240.0,9821.0,6414.29,7956.86
2021-05-13,DC,District of Columbia,945685.0,685996,5360.0,4216.0,5848.57,7812.43
2021-05-14,DC,District of Columbia,958095.0,692270,12410.0,6274.0,5888.57,7773.71
2021-05-15,DC,District of Columbia,960675.0,698064,2580.0,5794.0,5957.14,7205.14
2021-05-16,DC,District of Columbia,960675.0,714049,0.0,15985.0,5957.14,8355.57
2021-05-17,DC,District of Columbia,960675.0,724576,0.0,10527.0,5957.14,8508.86
2021-05-18,DC,District of Columbia,968865.0,729556,8190.0,4980.0,6111.43,8228.14
2021-05-19,DC,District of Columbia,977815.0,733212,8950.0,3656.0,5355.71,7347.43
2021-05-20,DC,District of Columbia,986455.0,739546,8640.0,6334.0,5824.29,7650.0
2021-05-21,DC,District of Columbia,1004165.0,748358,17710.0,8812.0,6581.43,8012.57
2021-05-22,DC,District of Columbia,1008855.0,754427,4690.0,6069.0,6882.86,8051.86
2021-05-23,DC,District of Columbia,1008855.0,762688,0.0,8261.0,6882.86,6948.43
2021-05-24,DC,District of Columbia,1008855.0,765744,0.0,3056.0,6882.86,5881.14
2021-05-25,DC,District of Columbia,1011995.0,767803,3140.0,2059.0,6161.43,5463.86
2021-05-26,DC,District of Columbia,1012995.0,770851,1000.0,3048.0,5025.71,5377.0
2021-05-27,DC,District of Columbia,1019215.0,774198,6220.0,3347.0,4680.0,4950.29
2021-05-28,DC,District of Columbia,1019215.0,781132,0.0,6934.0,2150.0,4682.0
2021-05-29,DC,District of Columbia,1029935.0,785239,10720.0,4107.0,3011.43,4401.71
2021-05-30,DC,District of Columbia,1029935.0,788012,0.0,2773.0,3011.43,3617.71
2021-01-04,DD2,Dept of Defense,248200.0,67766,,,,
2021-01-05,DD2,Dept of Defense,270125.0,67766,21925.0,0.0,,
2021-01-06,DD2,Dept of Defense,290600.0,74961,20475.0,7195.0,,
2021-01-07,DD2,Dept of Defense,342625.0,82842,52025.0,7881.0,,
2021-01-08,DD2,Dept of Defense,347600.0,95482,4975.0,12640.0,,
2021-01-09,DD2,Dept of Defense,347600.0,95482,0.0,0.0,,
2021-01-10,DD2,Dept of Defense,347600.0,95482,0.0,0.0,,
2021-01-11,DD2,Dept of Defense,353500.0,136557,5900.0,41075.0,15042.86,9827.29
2021-01-12,DD2,Dept of Defense,376150.0,139439,22650.0,2882.0,15146.43,10239.0
2021-01-13,DD2,Dept of Defense,415500.0,139993,39350.0,554.0,17842.86,9290.29
2021-01-14,DD2,Dept of Defense,464775.0,179724,49275.0,39731.0,17450.0,13840.29
2021-01-15,DD2,Dept of Defense,507975.0,201485,43200.0,21761.0,22910.71,15143.29
2021-01-16,DD2,Dept of Defense,507975.0,201485,0.0,0.0,22910.71,15143.29
2021-01-17,DD2,Dept of Defense,507975.0,201485,0.0,0.0,22910.71,15143.29
2021-01-18,DD2,Dept of Defense,507975.0,201485,0.0,0.0,22067.86,9275.43
2021-01-19,DD2,Dept of Defense,507975.0,254778,0.0,53293.0,18832.14,16477.0
2021-01-20,DD2,Dept of Defense,499400.0,256867,-8575.0,2089.0,11985.71,16696.29
2021-01-21,DD2,Dept of Defense,574900.0,274473,75500.0,17606.0,15732.14,13535.57
2021-01-22,DD2,Dept of Defense,614200.0,292490,39300.0,18017.0,15175.0,13000.71
2021-01-23,DD2,Dept of Defense,677025.0,311567,62825.0,19077.0,24150.0,15726.0
2021-01-24,DD2,Dept of Defense,677025.0,336450,0.0,24883.0,24150.0,19280.71
2021-01-25,DD2,Dept of Defense,677025.0,346180,0.0,9730.0,24150.0,20670.71
2021-01-26,DD2,Dept of Defense,689425.0,346180,12400.0,0.0,25921.43,13057.43
2021-01-27,DD2,Dept of Defense,769450.0,366010,80025.0,19830.0,38578.57,15591.86
2021-01-28,DD2,Dept of Defense,794200.0,389927,24750.0,23917.0,31328.57,16493.43
2021-01-29,DD2,Dept of Defense,808800.0,415720,14600.0,25793.0,27800.0,17604.29
2021-01-30,DD2,Dept of Defense,816175.0,449958,7375.0,34238.0,19878.57,19770.14
2021-01-31,DD2,Dept of Defense,816175.0,481172,0.0,31214.0,19878.57,20674.57
2021-02-01,DD2,Dept of Defense,816175.0,485125,0.0,3953.0,19878.57,19849.29
2021-02-02,DD2,Dept of Defense,807025.0,490377,-9150.0,5252.0,16800.0,20599.57
2021-02-03,DD2,Dept of Defense,872325.0,508965,65300.0,18588.0,14696.43,20422.14
2021-02-04,DD2,Dept of Defense,921400.0,530849,49075.0,21884.0,18171.43,20131.71
2021-02-05,DD2,Dept of Defense,940100.0,559379,18700.0,28530.0,18757.14,20522.71
2021-02-06,DD2,Dept of Defense,978500.0,588731,38400.0,29352.0,23189.29,19824.71
2021-02-07,DD2,Dept of Defense,978500.0,621487,0.0,32756.0,23189.29,20045.0
2021-02-08,DD2,Dept of Defense,978500.0,632927,0.0,11440.0,23189.29,21114.57
2021-02-09,DD2,Dept of Defense,998525.0,637359,20025.0,4432.0,27357.14,20997.43
2021-02-10,DD2,Dept of Defense,1012225.0,657414,13700.0,20055.0,19985.71,21207.0
2021-02-11,DD2,Dept of Defense,1037725.0,679431,25500.0,22017.0,16617.86,21226.0
2021-02-12,DD2,Dept of Defense,1062500.0,701736,24775.0,22305.0,17485.71,20336.71
2021-02-13,DD2,Dept of Defense,1080050.0,726338,17550.0,24602.0,14507.14,19658.14
2021-02-14,DD2,Dept of Defense,1084925.0,751746,4875.0,25408.0,15203.57,18608.43
2021-02-15,DD2,Dept of Defense,1084925.0,751746,0.0,0.0,15203.57,16974.14
2021-02-16,DD2,Dept of Defense,1096375.0,754935,11450.0,3189.0,13978.57,16796.57
2021-02-17,DD2,Dept of Defense,1102225.0,759117,5850.0,4182.0,12857.14,14529.0
2021-02-18,DD2,Dept of Defense,1146200.0,791494,43975.0,32377.0,15496.43,16009.0
2021-02-19,DD2,Dept of Defense,1165700.0,810065,19500.0,18571.0,14742.86,15475.57
2021-02-20,DD2,Dept of Defense,1181300.0,830843,15600.0,20778.0,14464.29,14929.29
2021-02-21,DD2,Dept of Defense,1181300.0,854728,0.0,23885.0,13767.86,14711.71
2021-02-22,DD2,Dept of Defense,1181300.0,865896,0.0,11168.0,13767.86,16307.14
2021-02-23,DD2,Dept of Defense,1208685.0,868322,27385.0,2426.0,16044.29,16198.14
2021-02-24,DD2,Dept of Defense,1296965.0,887011,88280.0,18689.0,27820.0,18270.57
2021-02-25,DD2,Dept of Defense,1320065.0,907189,23100.0,20178.0,24837.86,16527.86
2021-02-26,DD2,Dept of Defense,1414485.0,928797,94420.0,21608.0,35540.71,16961.71
2021-02-27,DD2,Dept of Defense,1434935.0,957910,20450.0,29113.0,36233.57,18152.43
2021-02-28,DD2,Dept of Defense,1434935.0,992748,0.0,34838.0,36233.57,19717.14
2021-03-01,DD2,Dept of Defense,1434935.0,995054,0.0,2306.0,36233.57,18451.14
2021-03-02,DD2,Dept of Defense,1456635.0,996120,21700.0,1066.0,35421.43,18256.86
2021-03-03,DD2,Dept of Defense,1556605.0,1017839,99970.0,21719.0,37091.43,18689.71
2021-03-04,DD2,Dept of Defense,1628105.0,1039783,71500.0,21944.0,44005.71,18942.0
2021-03-05,DD2,Dept of Defense,1676135.0,1065268,48030.0,25485.0,37378.57,19495.86
2021-03-06,DD2,Dept of Defense,1711265.0,1094565,35130.0,29297.0,39475.71,19522.14
2021-03-07,DD2,Dept of Defense,1711265.0,1130833,0.0,36268.0,39475.71,19726.43
2021-03-08,DD2,Dept of Defense,1711265.0,1141841,0.0,11008.0,39475.71,20969.57
2021-03-09,DD2,Dept of Defense,1719605.0,1320734,8340.0,178893.0,37567.14,46373.43
2021-03-10,DD2,Dept of Defense,1809345.0,1343861,89740.0,23127.0,36105.71,46574.57
2021-03-11,DD2,Dept of Defense,1828270.0,1374234,18925.0,30373.0,28595.0,47778.71
2021-03-12,DD2,Dept of Defense,1916650.0,1403967,88380.0,29733.0,34359.29,48385.57
2021-03-13,DD2,Dept of Defense,1918750.0,1439663,2100.0,35696.0,29640.71,49299.71
2021-03-14,DD2,Dept of Defense,1918750.0,1439663,0.0,0.0,29640.71,44118.57
2021-03-15,DD2,Dept of Defense,1918750.0,1495339,0.0,55676.0,29640.71,50499.71
2021-03-16,DD2,Dept of Defense,1925290.0,1506702,6540.0,11363.0,29383.57,26566.86
2021-03-17,DD2,Dept of Defense,2042680.0,1531345,117390.0,24643.0,33333.57,26783.43
2021-03-18,DD2,Dept of Defense,2113310.0,1562724,70630.0,31379.0,40720.0,26927.14
2021-03-19,DD2,Dept of Defense,2179590.0,1593498,66280.0,30774.0,37562.86,27075.86
2021-03-20,DD2,Dept of Defense,2180890.0,1630049,1300.0,36551.0,37448.57,27198.0
2021-03-21,DD2,Dept of Defense,2180890.0,1673652,0.0,43603.0,37448.57,33427.0
2021-03-22,DD2,Dept of Defense,2180890.0,1679133,0.0,5481.0,37448.57,26256.29
2021-03-23,DD2,Dept of Defense,2197100.0,1682536,16210.0,3403.0,38830.0,25119.14
2021-03-24,DD2,Dept of Defense,2304230.0,1694545,107130.0,12009.0,37364.29,23314.29
2021-03-25,DD2,Dept of Defense,2335330.0,1712296,31100.0,17751.0,31717.14,21367.43
2021-03-26,DD2,Dept of Defense,2403320.0,1785851,67990.0,73555.0,31961.43,27479.0
2021-03-27,DD2,Dept of Defense,2405690.0,1827620,2370.0,41769.0,32114.29,28224.43
2021-03-28,DD2,Dept of Defense,2405690.0,1873990,0.0,46370.0,32114.29,28619.71
2021-03-29,DD2,Dept of Defense,2405690.0,1886141,0.0,12151.0,32114.29,29572.57
2021-03-30,DD2,Dept of Defense,2448590.0,1895711,42900.0,9570.0,35927.14,30453.57
2021-03-31,DD2,Dept of Defense,2580720.0,1926592,132130.0,30881.0,39498.57,33149.57
2021-04-01,DD2,Dept of Defense,2582290.0,1960861,1570.0,34269.0,35280.0,35509.29
2021-04-02,DD2,Dept of Defense,2688440.0,1993503,106150.0,32642.0,40731.43,29664.57
2021-04-03,DD2,Dept of Defense,2696630.0,2037354,8190.0,43851.0,41562.86,29962.0
2021-04-04,DD2,Dept of Defense,2696630.0,2082199,0.0,44845.0,41562.86,29744.14
2021-04-05,DD2,Dept of Defense,2696630.0,2093049,0.0,10850.0,41562.86,29558.29
2021-04-06,DD2,Dept of Defense,2779830.0,2100674,83200.0,7625.0,47320.0,29280.43
2021-04-07,DD2,Dept of Defense,2913990.0,2127971,134160.0,27297.0,47610.0,28768.43
2021-04-08,DD2,Dept of Defense,2918190.0,2167093,4200.0,39122.0,47985.71,29461.71
2021-04-09,DD2,Dept of Defense,3008240.0,2202664,90050.0,35571.0,45685.71,29880.14
2021-04-10,DD2,Dept of Defense,3009640.0,2251636,1400.0,48972.0,44715.71,30611.71
2021-04-11,DD2,Dept of Defense,3009640.0,2309348,0.0,57712.0,44715.71,32449.86
2021-04-12,DD2,Dept of Defense,3009640.0,2327881,0.0,18533.0,44715.71,33547.43
2021-04-13,DD2,Dept of Defense,3040340.0,2343681,30700.0,15800.0,37215.71,34715.29
2021-04-14,DD2,Dept of Defense,3112880.0,2378801,72540.0,35120.0,28412.86,35832.86
2021-04-15,DD2,Dept of Defense,3187380.0,2419476,74500.0,40675.0,38455.71,36054.71
2021-04-16,DD2,Dept of Defense,3252900.0,2453989,65520.0,34513.0,34951.43,35903.57
2021-04-17,DD2,Dept of Defense,3255200.0,2498249,2300.0,44260.0,35080.0,35230.43
2021-04-18,DD2,Dept of Defense,3255200.0,2547655,0.0,49406.0,35080.0,34043.86
2021-04-19,DD2,Dept of Defense,3255200.0,2575228,0.0,27573.0,35080.0,35335.29
2021-04-20,DD2,Dept of Defense,3295730.0,2585082,40530.0,9854.0,36484.29,34485.86
2021-04-21,DD2,Dept of Defense,3436910.0,2613336,141180.0,28254.0,46290.0,33505.0
2021-04-22,DD2,Dept of Defense,3477810.0,2645560,40900.0,32224.0,41490.0,32297.71
2021-04-23,DD2,Dept of Defense,3540850.0,2678875,63040.0,33315.0,41135.71,32126.57
2021-04-24,DD2,Dept of Defense,3547800.0,2723895,6950.0,45020.0,41800.0,32235.14
2021-04-25,DD2,Dept of Defense,3547800.0,2772590,0.0,48695.0,41800.0,32133.57
2021-04-26,DD2,Dept of Defense,3547800.0,2783540,0.0,10950.0,41800.0,29758.86
2021-04-27,DD2,Dept of Defense,3575510.0,2797199,27710.0,13659.0,39968.57,30302.43
2021-04-28,DD2,Dept of Defense,3680400.0,2822206,104890.0,25007.0,34784.29,29838.57
2021-04-29,DD2,Dept of Defense,3711500.0,2854656,31100.0,32450.0,33384.29,29870.86
2021-04-30,DD2,Dept of Defense,3785040.0,2886464,73540.0,31808.0,34884.29,29655.57
2021-05-01,DD2,Dept of Defense,3786040.0,2897256,1000.0,10792.0,34034.29,24765.86
2021-05-02,DD2,Dept of Defense,3786040.0,2938555,0.0,41299.0,34034.29,23709.29
2021-05-03,DD2,Dept of Defense,3786040.0,2973031,0.0,34476.0,34034.29,27070.14
2021-05-04,DD2,Dept of Defense,3821940.0,2993261,35900.0,20230.0,35204.29,28008.86
2021-05-05,DD2,Dept of Defense,3859240.0,3017697,37300.0,24436.0,25548.57,27927.29
2021-05-06,DD2,Dept of Defense,3962240.0,3047154,103000.0,29457.0,35820.0,27499.71
2021-05-07,DD2,Dept of Defense,3975410.0,3077035,13170.0,29881.0,27195.71,27224.43
2021-05-08,DD2,Dept of Defense,3975510.0,3111927,100.0,34892.0,27067.14,30667.29
2021-05-09,DD2,Dept of Defense,3975510.0,3150155,0.0,38228.0,27067.14,30228.57
2021-05-10,DD2,Dept of Defense,3975510.0,3164758,0.0,14603.0,27067.14,27389.57
2021-05-11,DD2,Dept of Defense,4035360.0,3175637,59850.0,10879.0,30488.57,26053.71
2021-05-12,DD2,Dept of Defense,4054870.0,3196815,19510.0,21178.0,27947.14,25588.29
2021-05-13,DD2,Dept of Defense,4067270.0,3223436,12400.0,26621.0,15004.29,25183.14
2021-05-14,DD2,Dept of Defense,4141980.0,3249032,74710.0,25596.0,23795.71,24571.0
2021-05-15,DD2,Dept of Defense,4190180.0,3279605,48200.0,30573.0,30667.14,23954.0
2021-05-16,DD2,Dept of Defense,4190180.0,3315594,0.0,35989.0,30667.14,23634.14
2021-05-17,DD2,Dept of Defense,4190180.0,3327569,0.0,11975.0,30667.14,23258.71
2021-05-18,DD2,Dept of Defense,4213680.0,3329620,23500.0,2051.0,25474.29,21997.57
2021-05-19,DD2,Dept of Defense,4213680.0,3355190,0.0,25570.0,22687.14,22625.0
2021-05-20,DD2,Dept of Defense,4213980.0,3398389,300.0,43199.0,20958.57,24993.29
2021-05-21,DD2,Dept of Defense,4236160.0,3432929,22180.0,34540.0,13454.29,26271.0
2021-05-22,DD2,Dept of Defense,4261900.0,3465552,25740.0,32623.0,10245.71,26563.86
2021-05-23,DD2,Dept of Defense,4261900.0,3499774,0.0,34222.0,10245.71,26311.43
2021-05-24,DD2,Dept of Defense,4261900.0,3517706,0.0,17932.0,10245.71,27162.43
2021-05-25,DD2,Dept of Defense,4285300.0,3526652,23400.0,8946.0,10231.43,28147.43
2021-05-26,DD2,Dept of Defense,4289300.0,3550170,4000.0,23518.0,10802.86,27854.29
2021-05-27,DD2,Dept of Defense,4299900.0,3573070,10600.0,22900.0,12274.29,24954.43
2021-05-28,DD2,Dept of Defense,4313790.0,3604249,13890.0,31179.0,11090.0,24474.29
2021-05-29,DD2,Dept of Defense,4318470.0,3632866,4680.0,28617.0,8081.43,23902.0
2021-05-30,DD2,Dept of Defense,4318470.0,3645047,0.0,12181.0,8081.43,20753.29
2021-01-04,DE,Delaware,50725.0,13913,,,,
2021-01-05,DE,Delaware,53650.0,13962,2925.0,49.0,,
2021-01-06,DE,Delaware,53650.0,14835,0.0,873.0,,
2021-01-07,DE,Delaware,64375.0,16677,10725.0,1842.0,,
2021-01-08,DE,Delaware,65350.0,18482,975.0,1805.0,,
2021-01-09,DE,Delaware,65350.0,18482,0.0,0.0,,
2021-01-10,DE,Delaware,65350.0,18482,0.0,0.0,,
2021-01-11,DE,Delaware,70650.0,25708,5300.0,7226.0,2846.43,1685.0
2021-01-12,DE,Delaware,88325.0,26410,17675.0,702.0,4953.57,1778.29
2021-01-13,DE,Delaware,91250.0,28413,2925.0,2003.0,5371.43,1939.71
2021-01-14,DE,Delaware,91250.0,31090,0.0,2677.0,3839.29,2059.0
2021-01-15,DE,Delaware,91250.0,31090,0.0,0.0,3700.0,1801.14
2021-01-16,DE,Delaware,91250.0,31090,0.0,0.0,3700.0,1801.14
2021-01-17,DE,Delaware,91250.0,31090,0.0,0.0,3700.0,1801.14
2021-01-18,DE,Delaware,91250.0,31090,0.0,0.0,2942.86,768.86
2021-01-19,DE,Delaware,91250.0,42557,0.0,11467.0,417.86,2306.71
2021-01-20,DE,Delaware,100375.0,45640,9125.0,3083.0,1303.57,2461.0
2021-01-21,DE,Delaware,106600.0,49369,6225.0,3729.0,2192.86,2611.29
2021-01-22,DE,Delaware,116325.0,54257,9725.0,4888.0,3582.14,3309.57
2021-01-23,DE,Delaware,116325.0,60023,0.0,5766.0,3582.14,4133.29
2021-01-24,DE,Delaware,116325.0,64186,0.0,4163.0,3582.14,4728.0
2021-01-25,DE,Delaware,116325.0,66914,0.0,2728.0,3582.14,5117.71
2021-01-26,DE,Delaware,129250.0,68507,12925.0,1593.0,5428.57,3707.14
2021-01-27,DE,Delaware,140850.0,77449,11600.0,8942.0,5782.14,4544.14
2021-01-28,DE,Delaware,141825.0,82289,975.0,4840.0,5032.14,4702.86
2021-01-29,DE,Delaware,143775.0,87300,1950.0,5011.0,3921.43,4720.43
2021-01-30,DE,Delaware,143775.0,92509,0.0,5209.0,3921.43,4640.86
2021-01-31,DE,Delaware,143775.0,99954,0.0,7445.0,3921.43,5109.71
2021-02-01,DE,Delaware,143775.0,102697,0.0,2743.0,3921.43,5111.86
2021-02-02,DE,Delaware,143775.0,103770,0.0,1073.0,2075.0,5037.57
2021-02-03,DE,Delaware,154700.0,107544,10925.0,3774.0,1978.57,4299.29
2021-02-04,DE,Delaware,161525.0,110784,6825.0,3240.0,2814.29,4070.71
2021-02-05,DE,Delaware,161525.0,114226,0.0,3442.0,2535.71,3846.57
2021-02-06,DE,Delaware,161525.0,118475,0.0,4249.0,2535.71,3709.43
2021-02-07,DE,Delaware,161525.0,123428,0.0,4953.0,2535.71,3353.43
2021-02-08,DE,Delaware,161525.0,126650,0.0,3222.0,2535.71,3421.86
2021-02-09,DE,Delaware,162525.0,127523,1000.0,873.0,2678.57,3393.29
2021-02-10,DE,Delaware,183250.0,130116,20725.0,2593.0,4078.57,3224.57
2021-02-11,DE,Delaware,182225.0,133370,-1025.0,3254.0,2957.14,3226.57
2021-02-12,DE,Delaware,188075.0,136591,5850.0,3221.0,3792.86,3195.0
2021-02-13,DE,Delaware,188075.0,142103,0.0,5512.0,3792.86,3375.43
2021-02-14,DE,Delaware,188075.0,146437,0.0,4334.0,3792.86,3287.0
2021-02-15,DE,Delaware,188075.0,146437,0.0,0.0,3792.86,2826.71
2021-02-16,DE,Delaware,189050.0,152387,975.0,5950.0,3789.29,3552.0
2021-02-17,DE,Delaware,189050.0,155111,0.0,2724.0,828.57,3570.71
2021-02-18,DE,Delaware,189050.0,159845,0.0,4734.0,975.0,3782.14
2021-02-19,DE,Delaware,204200.0,175305,15150.0,15460.0,2303.57,5530.57
2021-02-20,DE,Delaware,204200.0,180600,0.0,5295.0,2303.57,5499.57
2021-02-21,DE,Delaware,204200.0,180940,0.0,340.0,2303.57,4929.0
2021-02-22,DE,Delaware,204200.0,183901,0.0,2961.0,2303.57,5352.0
2021-02-23,DE,Delaware,247115.0,186619,42915.0,2718.0,8295.0,4890.29
2021-02-24,DE,Delaware,274055.0,189836,26940.0,3217.0,12143.57,4960.71
2021-02-25,DE,Delaware,289515.0,195534,15460.0,5698.0,14352.14,5098.43
2021-02-26,DE,Delaware,291715.0,203745,2200.0,8211.0,12502.14,4062.86
2021-02-27,DE,Delaware,291815.0,212739,100.0,8994.0,12516.43,4591.29
2021-02-28,DE,Delaware,291815.0,219312,0.0,6573.0,12516.43,5481.71
2021-03-01,DE,Delaware,291815.0,225374,0.0,6062.0,12516.43,5924.71
2021-03-02,DE,Delaware,323935.0,225417,32120.0,43.0,10974.29,5542.57
2021-03-03,DE,Delaware,327635.0,237669,3700.0,12252.0,7654.29,6833.29
2021-03-04,DE,Delaware,347965.0,246194,20330.0,8525.0,8350.0,7237.14
2021-03-05,DE,Delaware,359165.0,255036,11200.0,8842.0,9635.71,7327.29
2021-03-06,DE,Delaware,361765.0,264601,2600.0,9565.0,9992.86,7408.86
2021-03-07,DE,Delaware,361765.0,275467,0.0,10866.0,9992.86,8022.14
2021-03-08,DE,Delaware,361765.0,280674,0.0,5207.0,9992.86,7900.0
2021-03-09,DE,Delaware,389215.0,285101,27450.0,4427.0,9325.71,8526.29
2021-03-10,DE,Delaware,397815.0,285262,8600.0,161.0,10025.71,6799.0
2021-03-11,DE,Delaware,419015.0,299695,21200.0,14433.0,10150.0,7643.0
2021-03-12,DE,Delaware,419015.0,307982,0.0,8287.0,8550.0,7563.71
2021-03-13,DE,Delaware,422015.0,317790,3000.0,9808.0,8607.14,7598.43
2021-03-14,DE,Delaware,422015.0,317790,0.0,0.0,8607.14,6046.14
2021-03-15,DE,Delaware,422015.0,333896,0.0,16106.0,8607.14,7603.14
2021-03-16,DE,Delaware,436865.0,338429,14850.0,4533.0,6807.14,7618.29
2021-03-17,DE,Delaware,461335.0,346179,24470.0,7750.0,9074.29,8702.43
2021-03-18,DE,Delaware,474605.0,354571,13270.0,8392.0,7941.43,7839.43
2021-03-19,DE,Delaware,477905.0,362023,3300.0,7452.0,8412.86,7720.14
2021-03-20,DE,Delaware,486095.0,372165,8190.0,10142.0,9154.29,7767.86
2021-03-21,DE,Delaware,486095.0,382342,0.0,10177.0,9154.29,9221.71
2021-03-22,DE,Delaware,486095.0,389157,0.0,6815.0,9154.29,7894.43
2021-03-23,DE,Delaware,508195.0,389157,22100.0,0.0,10190.0,7246.86
2021-03-24,DE,Delaware,512905.0,397204,4710.0,8047.0,7367.14,7289.29
2021-03-25,DE,Delaware,532845.0,406635,19940.0,9431.0,8320.0,7437.71
2021-03-26,DE,Delaware,543815.0,417566,10970.0,10931.0,9415.71,7934.71
2021-03-27,DE,Delaware,555005.0,428136,11190.0,10570.0,9844.29,7995.86
2021-03-28,DE,Delaware,555005.0,438768,0.0,10632.0,9844.29,8060.86
2021-03-29,DE,Delaware,555005.0,447568,0.0,8800.0,9844.29,8344.43
2021-03-30,DE,Delaware,585465.0,453447,30460.0,5879.0,11038.57,9184.29
2021-03-31,DE,Delaware,592965.0,463476,7500.0,10029.0,11437.14,9467.43
2021-04-01,DE,Delaware,621905.0,473912,28940.0,10436.0,12722.86,9611.0
2021-04-02,DE,Delaware,629885.0,485988,7980.0,12076.0,12295.71,9774.57
2021-04-03,DE,Delaware,636065.0,498720,6180.0,12732.0,11580.0,10083.43
2021-04-04,DE,Delaware,636065.0,508590,0.0,9870.0,11580.0,9974.57
2021-04-05,DE,Delaware,636065.0,516432,0.0,7842.0,11580.0,9837.71
2021-04-06,DE,Delaware,673975.0,519065,37910.0,2633.0,12644.29,9374.0
2021-04-07,DE,Delaware,687675.0,528053,13700.0,8988.0,13530.0,9225.29
2021-04-08,DE,Delaware,708185.0,536623,20510.0,8570.0,12325.71,8958.71
2021-04-09,DE,Delaware,720505.0,549853,12320.0,13230.0,12945.71,9123.57
2021-04-10,DE,Delaware,729185.0,561531,8680.0,11678.0,13302.86,8973.0
2021-04-11,DE,Delaware,729185.0,576112,0.0,14581.0,13302.86,9646.0
2021-04-12,DE,Delaware,729185.0,582422,0.0,6310.0,13302.86,9427.14
2021-04-13,DE,Delaware,749635.0,587884,20450.0,5462.0,10808.57,9831.29
2021-04-14,DE,Delaware,761005.0,599682,11370.0,11798.0,10475.71,10232.71
2021-04-15,DE,Delaware,792825.0,612195,31820.0,12513.0,12091.43,10796.0
2021-04-16,DE,Delaware,800805.0,625694,7980.0,13499.0,11471.43,10834.43
2021-04-17,DE,Delaware,818475.0,637222,17670.0,11528.0,12755.71,10813.0
2021-04-18,DE,Delaware,818475.0,648557,0.0,11335.0,12755.71,10349.29
2021-04-19,DE,Delaware,818475.0,657111,0.0,8554.0,12755.71,10669.86
2021-04-20,DE,Delaware,841985.0,662401,23510.0,5290.0,13192.86,10645.29
2021-04-21,DE,Delaware,849255.0,672471,7270.0,10070.0,12607.14,10398.43
2021-04-22,DE,Delaware,880165.0,682998,30910.0,10527.0,12477.14,10114.71
2021-04-23,DE,Delaware,893875.0,694722,13710.0,11724.0,13295.71,9861.14
2021-04-24,DE,Delaware,903465.0,704986,9590.0,10264.0,12141.43,9680.57
2021-04-25,DE,Delaware,903465.0,717216,0.0,12230.0,12141.43,9808.43
2021-04-26,DE,Delaware,903465.0,723678,0.0,6462.0,12141.43,9509.57
2021-04-27,DE,Delaware,930785.0,729085,27320.0,5407.0,12685.71,9526.29
2021-04-28,DE,Delaware,944785.0,739528,14000.0,10443.0,13647.14,9579.57
2021-04-29,DE,Delaware,967025.0,748392,22240.0,8864.0,12408.57,9342.0
